grade_level,division,first_name,last_name,jersey_no,height_in,season,class_desc,xml_name,school,conference,height_ft,conference_id,player_id,position,team_code
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UTSA,C-USA,0,24312,-101,None,706
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Utah,Pac-12,0,905,-101,None,732
0,1,Thomas,Ryan,34,4,2015,---,"RYAN,THOMAS",Yale,Ivy League,6,865,1749463,None,813
0,1,Matt,Greene,20,,2015,---,"GREENE,MATT",Yale,Ivy League,,865,1749128,None,813
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Yale,Ivy League,0,865,-101,None,813
0,1,Alex,Copeland,3,3,2015,---,"COPELAND,ALEX",Yale,Ivy League,6,865,1747969,None,813
0,1,Eli,Lininger,42,,2015,---,"LININGER,ELI",Yale,Ivy League,,865,1747975,None,813
0,1,Eric,Anderson,5,7,2014,---,"ANDERSON,ERIC",Yale,Ivy League,6,865,1636484,None,813
0,1,Blake,Reynolds,32,7,2015,---,"REYNOLDS,BLAKE",Yale,Ivy League,6,865,1747971,None,813
0,1,Trey,Phills,13,2,2015,---,"PHILLS,TREY",Yale,Ivy League,6,865,1747970,None,813
0,1,Makai,Mason,11,1,2014,---,"MASON,MAKAI",Yale,Ivy League,6,865,1636485,None,813
0,1,Noah,Yates,20,5,2016,---,"YATES,NOAH",Yale,Ivy League,6,865,1862817,None,813
0,1,Brandon,Sherrod,35,,2015,---,"SHERROD,BRANDON",Yale,Ivy League,,865,1293389,None,813
0,1,Landon,Russell,23,2,2014,---,"RUSSELL,LANDON",Yale,Ivy League,6,865,1636486,None,813
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Akron,MAC,0,875,-101,None,5
0,2,Opponent Stats,Do Not Modify,-101,0,2016,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Barry,Sunshine State,0,919,-101,None,49
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Barry,Sunshine State,0,919,-101,None,49
0,2,Opponent Stats,Do Not Modify,-101,0,2017,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Barry,Sunshine State,0,919,-101,None,49
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Bates,NESCAC,0,12817,-101,None,50
0,3,Caleb,Dowdy,11,7,2014,---,"DOWDY,CALEB",Bates,NESCAC,5,12817,1636912,None,50
0,3,Justin,Zukowski,10,0,2014,---,"ZUKOWSKI,JUSTIN",Bates,NESCAC,6,12817,1636093,None,50
0,3,Shawn,Strickland,32,9,2014,---,"STRICKLAND,SHAWN",Bates,NESCAC,5,12817,1646523,None,50
0,3,KT,Bryant,12,,2018,---,"BRYANT,KT",Berea,USA South,,842,2104548,None,30171
0,3,Matthew,Graham,3,,2018,---,"GRAHAM,MATTHEW",Berea,USA South,,842,2104549,None,30171
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Berea,USA South,0,842,-101,None,30171
0,3,Mark,Sommerville,14,8,2017,---,"SOMMERVILLE,MARK",Berry,SAA,5,30169,1973385,None,973
0,3,AJ,Lewis,22,,2014,---,"LEWIS,AJ",Berry,SAA,,30169,1514875,None,973
0,3,Spencer,Russell,24,,2015,---,"RUSSELL,SPENCER",Berry,SAA,,30169,1777591,None,973
0,3,Myles,Moore,20,,2017,---,"MOORE,MILES",Berry,SAA,,30169,1974079,None,973
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Berry,SAA,0,30169,-101,None,973
0,3,Tyler,Harville,14,,2014,---,"HARVILLE,TYLER",Berry,SAA,,30169,1644761,None,973
0,3,Brandon,Park,14,,2014,---,"PARK,BRANDON",Berry,SAA,,30169,1514874,None,973
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Biola,PacWest,0,19591,-101,None,30220
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Brown,Ivy League,0,865,-101,None,80
0,3,Jason,Tinney,40,,2017,---,"TINNEY,JASON",Cairn,CSAC,,21062,1980850,None,1305
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Cairn,CSAC,0,21062,-101,None,1305
0,3,Mike,Diggins,55,,2015,---,"DIGGINS,MIKE",Cairn,CSAC,,21062,1763765,None,1305
0,3,Tyheim,Monroe,5,,2015,---,"MONROE,TYHEIM",Cairn,CSAC,,21062,1763763,None,1305
0,3,Thomas,Beverly,23,,2014,---,"BEVERLY,THOMAS",Cairn,CSAC,,21062,1651005,None,1305
0,3,Kwame,Dokes,2,,2015,---,"DOKES,KWAME",Cairn,CSAC,,21062,1763764,None,1305
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Coker,SAC,0,12850,-101,None,1023
0,2,Jaquez,Motley,22,1,2015,---,"MONTLEY,JAQUEZ",Coker,SAC,6,12850,1762233,None,1023
0,2,Nathan,Lemke,42,10,2015,---,"LEMKE,NATHAN",Coker,SAC,6,12850,1746836,None,1023
0,2,Stefan,Osborne,10,0,2015,---,"OSBORNE,STEFAN",Coker,SAC,6,12850,1746835,None,1023
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Colby,NESCAC,0,12817,-101,None,151
0,3,,,,0,2016,---,"MALEY,KEVIN",Curry,CCC,6,839,1859469,F,170
0,3,Jordan,Gallop,15,3,2014,---,"GALLOP,JORDAN",Curry,CCC,6,839,1649326,None,170
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Curry,CCC,0,839,-101,None,170
0,3,Opponent Stats,Do Not Modify,-101,0,2017,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Curry,CCC,0,839,-101,None,170
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Drake,MVC,0,884,-101,None,189
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Drury,GLVC,0,855,-101,None,1057
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Emory,UAA,0,1471,-101,None,217
0,3,Raishawn,Boykin,41,1,2014,---,"BOYKIN,RAISHAWN",Hiram,NCAC,6,897,1638998,None,281
0,3,Jai'Ron,Brackett,33,,2016,---,"BRACKETT,JAI'RON",Hiram,NCAC,,897,1879119,None,281
0,3,Chris,Wood,41,,2015,---,"WOOD,CHRIS",Hiram,NCAC,,897,1748040,None,281
0,3,Anton,Gross,33,7,2015,---,"GROSS,ANTON",Hiram,NCAC,5,897,1633044,None,281
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Hiram,NCAC,0,897,-101,None,281
0,3,AJ,Daniels,24,,2018,---,"DANIELS,AJ",Hiram,NCAC,,897,2109710,None,281
0,3,Derek,Kopanic,40,,2015,---,"KOPANIC,DEREK",Hiram,NCAC,,897,1748039,None,281
0,3,Derek,Kopanic,33,,2016,---,"KOPANIC,DEREK",Hiram,NCAC,,897,1860461,None,281
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",IUPUI,Horizon,0,881,-101,None,2699
0,1,Leo,Svete,5,5,2014,---,"SVETE,LEO",IUPUI,Summit League,6,819,1635894,None,2699
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Idaho,Big Sky,0,825,-101,None,295
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Keuka,NEAC,0,30071,-101,None,1159
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Lewis,GLVC,0,855,-101,None,354
0,2,Jens,Soderholm,35,3,2016,---,"SODERHOLM,JENS",Lewis,GLVC,6,855,1861724,None,354
0,2,Glorind,Lisha,32,,2014,---,"LISHA,GLORIND",Lewis,GLVC,,855,1634788,None,354
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Loras,American Rivers,0,864,-101,None,364
0,1,Leon,Cooper,11,,2014,---,"COOPER,LEON",Maine,America East,,845,1410372,None,380
0,1,Jon,Mesghna,3,,2014,---,"MESGHNA,JON",Maine,America East,,845,1506973,None,380
0,1,Melmed,Garvey,22,1,2016,---,"GARVEY,MELMED",Maine,America East,6,845,1863697,None,380
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Maine,America East,0,845,-101,None,380
0,1,Jon,McAllian,1,,2014,---,"MCALLIAN,JON",Maine,America East,,845,966791,G,380
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Mercy,ECC,0,11265,-101,None,407
0,2,Albert,Peterson,5,,2014,---,"PETERSON,ALBERT",Miles,SIAC,,913,1636447,None,422
0,2,Powel,Jasnos,33,,2014,---,"JASNOS,POWEL",Miles,SIAC,,913,1636451,None,422
0,2,Joshua,Samuels,20,,2015,---,"SAMUELS,JOSHUA",Miles,SIAC,,913,1748813,G,422
0,2,Joshua,Johnson,5,,2016,---,"JOHNSON,JOSHUA",Miles,SIAC,,913,1861546,None,422
0,2,Nathan,Sheffield,22,,2015,---,"SHEFFIELD,NATHAN",Miles,SIAC,,913,1750041,None,422
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Miles,SIAC,0,913,-101,None,422
0,2,Carl,Garcia,1,2,2014,---,"GARCIA,CARL",Miles,SIAC,6,913,1651409,None,422
0,2,Tavin,Cummings,13,,2014,---,"CUMMINGS,TAVIN",Miles,SIAC,,913,1653432,None,422
0,2,Chris,English,4,,2017,---,"ENGLISH,CHRIS",Miles,SIAC,,913,1967789,None,422
0,2,Reginald,Smalls,11,0,2015,---,"SMALLS,E",Miles,SIAC,4,913,1747456,None,422
0,2,Kyle,Doyle,23,,2015,---,"DOYLE,KYLE",Miles,SIAC,,913,1747443,None,422
0,2,Labyron,Harris,13,,2018,---,"HARRIS,LABYRON",Miles,SIAC,,913,2105246,F,422
0,2,Jelani,Watson-Gayle,11,,2018,---,"WATSON-GAYLE,JELANI",Miles,SIAC,,913,2105249,G,422
0,2,Jose,Roman-Angueria,33,,2018,---,"ROMAN-ANGUERIA,JOSE",Miles,SIAC,,913,2105227,F,422
0,2,Jeffrey,Dockett,42,,2017,---,"DOCKETT,JEFFREY",Miles,SIAC,,913,1967792,None,422
0,2,Dominique,Mitchell,32,,2018,---,"MITCHELL,DOMINIQUE",Miles,SIAC,,913,2105247,None,422
0,2,Tony,McAroy,2,,2014,---,"MCAROY,TONY",Miles,SIAC,,913,1636444,None,422
0,2,Nathaniel,Bridges,22,,2015,---,"BRIDGES,NATHANIEL",Miles,SIAC,,913,1747502,None,422
0,2,Kendarius,Cunningham,15,,2014,---,"CUNNINGHAM,KENDARIUS",Miles,SIAC,,913,1636448,None,422
0,2,Eric,Halliwell,25,8,2015,---,"HALLIWELL,ERIC",Miles,SIAC,6,913,1747440,None,422
0,2,Gerald,Maddox,15,,2015,---,"MADDOX,GERALD",Miles,SIAC,,913,1747455,None,422
0,2,Maiscei,Grier,3,,2014,---,"GRIER,MAISCEI",Miles,SIAC,,913,1636445,None,422
0,2,Jordan,Ewell,10,,2015,---,"EWELL,JORDAN",Miles,SIAC,,913,1747500,None,422
0,2,Joshua,Samuels,20,,2016,---,"SAMUELS,JOSHUA",Miles,SIAC,,913,1863780,None,422
0,2,Raymond,Hobbs,13,,2015,---,"HOBBS,RAYMOND",Miles,SIAC,,913,1747501,None,422
0,2,Damian,Archer,2,,2017,---,"ARCHER,DAMIAN",Miles,SIAC,,913,1967787,None,422
0,2,Rashawn,Chapman,11,,2017,---,"CHAPMAN,RASHAWN",Miles,SIAC,,913,1970243,None,422
0,2,Larry,Butler,44,,2014,---,"BUTLER,LARRY",Miles,SIAC,,913,1636453,None,422
0,2,Patrick,Jackson,4,,2014,---,"JACKSON,PATRICK",Miles,SIAC,,913,1636446,None,422
0,2,Nahum,Lockett,25,,2014,---,"LOCKETT,NAHUM",Miles,SIAC,,913,1636450,None,422
0,2,Aron,Stewart,42,7,2014,---,"STEWART,ARON",Miles,SIAC,6,913,1645162,None,422
0,2,Jacoby,Carter,35,,2017,---,"CARTER,JACOBY",Miles,SIAC,,913,1967791,None,422
0,2,Hasain,Bunnell,35,,2014,---,"BUNNELL,HASAIN",Miles,SIAC,,913,1636452,None,422
0,2,Andre,Peterkin,50,10,2015,---,"PETERKIN,ANDRE",Miles,SIAC,6,913,1748815,None,422
0,2,Alexander,Andrews,32,,2014,---,"ANDREWS,ALEXANDER",Miles,SIAC,,913,1651410,None,422
0,2,Henrique,Cistrunk,32,6,2015,---,"CISTRUNK,HENRIQUE",Miles,SIAC,6,913,1748814,None,422
0,2,Robert,Jones,44,,2017,---,"JONES,ROBERT",Miles,SIAC,,913,1967793,None,422
0,2,Braeden,Stewart,35,,2018,---,"STEWART,BRAEDEN",Miles,SIAC,,913,2105248,None,422
0,2,Umar,Frost,50,,2018,---,"FROST,UMAR",Miles,SIAC,,913,2105245,None,422
0,2,Avery,Brown,4,,2018,---,"BROWN,AVERY",Miles,SIAC,,913,2105225,G,422
0,2,Joshua,Johnson,2,,2015,---,"JOHNSON,JOSHUA",Miles,SIAC,,913,1747442,None,422
0,2,Shaquille,Cook,4,7,2015,---,"COOK,SHAQUILLE",Miles,SIAC,6,913,1747441,None,422
0,2,Jonathan,Garrett,22,,2014,---,"GARRETT,JONATHAN",Miles,SIAC,,913,1636449,None,422
0,2,Brandon,Quarterman,33,,2015,---,"QUARTERMAN,BRANDON",Miles,SIAC,,913,1760742,None,422
0,2,Tony,McAroy,10,,2018,---,"MCAROY,TONY",Miles,SIAC,,913,2105226,None,422
0,2,D.J.,Mitchell,3,,2017,---,"MITCHELL,DJ",Miles,SIAC,,913,1967788,None,422
0,2,Louis,Blakes,13,,2017,---,"BLAKES,LOUIS",Miles,SIAC,,913,1967790,None,422
0,2,Nathan,Sheffield,22,,2017,---,"SHEFFIELD,NATHAN",Miles,SIAC,,913,1750041,None,422
0,2,La'darius,Carter,25,,2017,---,"CARTER,LA'DARIUS",Miles,SIAC,,913,1967756,None,422
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Nyack,CACC,0,28752,-101,None,1277
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Omaha,Summit League,0,819,-101,None,464
0,2,Jerodd,Blount,5,,2016,---,"BLOUNT,JERODD",Paine,SIAC,,913,1857715,F,535
0,2,Malcom,Whittington,12,,2016,---,"WHITTINGTON,MALCOM",Paine,SIAC,,913,1857714,G,535
0,2,Ashton,Bonner,4,,2018,---,"BONNER,ASHTON",Paine,SIAC,,913,2107385,None,535
0,2,Deonte,Moses,3,,2016,---,"MOSES,DEONTE",Paine,SIAC,,913,1857719,None,535
0,2,Antoine,Williams,15,,2016,---,"WILLIAMS,ANTOINE",Paine,SIAC,,913,1862874,None,535
0,2,Chigozie,Ngene-Igwe,0,,2016,---,"NGEN-IGWE,CHIGOZIE",Paine,SIAC,,913,1857718,None,535
0,2,Corey,Hall,44,,2015,---,"HALL,COREY",Paine,SIAC,,913,1765582,None,535
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Paine,SIAC,0,913,-101,None,535
0,2,Justin,Syphoe,25,,2016,---,"SYPHOE,JUSTIN",Paine,SIAC,,913,1857716,None,535
0,2,Jared,Tate,2,,2016,---,"TATE,JARED",Paine,SIAC,,913,1857717,None,535
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Rider,MAAC,0,871,-101,None,576
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Ripon,MWC,0,23119,-101,None,577
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Rowan,NJAC,0,891,-101,None,259
0,1,Ryan,Kelley,14,3,2014,---,"KELLEY,RYAN",Siena,MAAC,6,871,1644420,None,639
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Siena,MAAC,0,871,-101,None,639
0,1,Nick,Cunningham,40,,2015,---,"CUNNINGHAM,NICK",Siena,MAAC,,871,1749555,None,639
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Tampa,Sunshine State,0,919,-101,None,689
0,1,Opponent Stats,Do Not Modify,-101,0,2017,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Texas,Big 12,0,25354,-101,None,703
0,1,Joe,Schwartz,25,2,2014,---,"SCHWARTZ,JOE",Texas,Big 12,6,25354,1639582,None,703
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Texas,Big 12,0,25354,-101,None,703
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Thiel,PAC,0,907,-101,None,707
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Trine,MIAA,0,873,-101,None,30037
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Tufts,NESCAC,0,12817,-101,None,717
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Tulsa,AAC,0,823,-101,None,719
0,1,Terrance,Ditimi,33,,2014,---,"DITIMI,TERRANCE",UConn,AAC,,823,1639018,None,164
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UConn,AAC,0,823,-101,None,164
0,1,Dan,Guest,24,,2014,---,"GUEST,DAN",UConn,AAC,,823,1639017,None,164
0,1,Michael,Noyes,31,0,2015,---,"NOYES,MIKE",UConn,AAC,6,823,1747881,None,164
0,2,Demarre,Sims,34,10,2016,---,"SIMS,DEMARRE",UIndy,GLVC,5,855,1857999,None,309
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UIndy,GLVC,0,855,-101,None,309
0,1,Joaquin,Pistokache,30,2,2014,---,"PISTOKACHE,JOAQUIN",UTRGV,WAC,6,923,1636835,None,536
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",UTRGV,WAC,0,923,-101,None,536
0,1,Rafiki,Muhamad,10,,2015,---,"MUHAMAD,RAFIKI",UTRGV,WAC,,923,1750072,None,536
0,3,Tarik,Boyd,11,,2015,---,"BOYD,TARIK",Utica,Empire 8,,863,1747026,None,733
0,3,Joe,Stortini,13,,2016,---,"STORTINI,JOE",Utica,Empire 8,,863,1879122,None,733
0,3,Jahnu,Newton,32,,2015,---,"NEWTON,JAHNU",Utica,Empire 8,,863,1749398,None,733
0,3,Justin,Maurer,32,,2015,---,"MAURER,JUSTIN",Utica,Empire 8,,863,1760763,None,733
0,3,Stephen,Gall,30,,2015,---,"GALL,STEPHEN",Utica,Empire 8,,863,1747019,None,733
0,3,Michael,Santillo,24,,2015,---,"SANTILLO,MICHAEL",Utica,Empire 8,,863,1747024,None,733
0,3,Justin,Mayers,21,1,2015,---,"MAYERS,JUSTIN",Utica,Empire 8,6,863,1747025,None,733
0,3,Troy,Edwards,55,,2015,---,"EDWARDS,TROY",Utica,Empire 8,,863,1747023,None,733
0,3,Andrew,Druziak,10,10,2015,---,"DRUZIAK,ANDREW",Utica,Empire 8,5,863,1747027,None,733
0,3,Jonathan,Wilson,3,,2015,---,"WILSON,JONATHAN",Utica,Empire 8,,863,1747020,None,733
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Utica,Empire 8,0,863,-101,None,733
0,3,Devin,Wilkerson,20,,2015,---,"WILKERSON,DEVIN",Utica,Empire 8,,863,1747021,None,733
0,3,Seamus,McHugh,15,,2015,---,"MCHUGH,SEAMUS",Utica,Empire 8,,863,1747022,None,733
0,3,Luis,Lopez,40,,2015,---,"LOPEZ,LUIS",Utica,Empire 8,,863,1748472,None,733
0,3,Dylan,Drexler,34,7,2015,---,"DREXLER,DYLAN",Utica,Empire 8,6,863,1751238,None,733
0,2,Branden,Wilkins,23,,2017,---,"WILKINS,BRANDEN",Walsh,G-MAC,,30182,1969753,None,30141
0,2,Reece,Strohm,21,,2017,---,"STROHM,REECE",Walsh,G-MAC,,30182,1973066,None,30141
0,2,Andy,Lucien,42,,2017,---,"LUCIEN,ANDY",Walsh,G-MAC,,30182,1969754,None,30141
0,2,Reece,Bogan,12,3,2017,---,"BOGAN,REECE",Walsh,G-MAC,6,30182,1969741,None,30141
0,2,Caleb,Canter,14,5,2017,---,"CANTER,CALEB",Walsh,G-MAC,6,30182,1969740,None,30141
0,2,Christian,Montague,20,1,2017,---,"MONTAGUE,CHRISTIAN",Walsh,G-MAC,6,30182,1986079,None,30141
0,2,Sterling,Christy,2,7,2017,---,"CHRISTY,STERLING",Walsh,G-MAC,6,30182,1969738,None,30141
0,2,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Walsh,G-MAC,0,30182,-101,None,30141
0,2,Darryl,Straughter,3,9,2017,---,"STRAUGHER,DARRYL",Walsh,G-MAC,5,30182,1969739,None,30141
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",WashU,UAA,0,1471,-101,None,755
0,3,Jared,Alexander,35,3,2014,---,"ALEXANDER,JARED",Wells,NEAC,6,30071,1636600,None,761
0,3,Jordyn,Tyler,33,7,2014,---,"TYLER,JORDYN",Wells,NEAC,5,30071,1636599,None,761
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Wells,NEAC,0,30071,-101,None,761
0,3,MJ,Williams,3,11,2014,---,"WILLIAMS,MJ",Wells,NEAC,5,30071,1635287,None,761
0,3,Jonathan,Brijmohan,32,8,2014,---,"BRIJMOHAN,JONATHAN",Wells,NEAC,5,30071,1636601,None,761
0,3,Christopher,Dean,20,6,2014,---,"DEAN,CHRISTOPHER",Wells,NEAC,6,30071,1635288,None,761
0,3,Joe,Walton,2,,2014,---,"WALTON,JOE",Wells,NEAC,,30071,1288140,None,761
0,3,Da'Quon,Harris,30,,2014,---,"HARRIS,DA'QUON",Adrian,MIAA,,873,1650979,None,4
0,3,Dylan,Bressler,2,,2015,---,"BRESSLER,DYLAN",Adrian,MIAA,,873,1762733,None,4
0,3,Keyon,Rainey,11,0,2016,---,"RAINEY,KEYON",Adrian,MIAA,6,873,1863717,G,4
0,3,Charles,Hayden,,,2014,---,"HAYDEN,CHARLES",Adrian,MIAA,,873,1636898,None,4
0,3,Anton,Horton,,3,2014,---,"HORTON,ANTON",Adrian,MIAA,6,873,1639787,None,4
0,3,Ryan,Coble,30,,2017,---,"COBLE,RYAN",Adrian,MIAA,,873,1970804,None,4
0,3,Michael,Gold,20,6,2015,---,"GOLD,MICHAEL",Adrian,MIAA,6,873,1762255,None,4
0,3,Spencer,Dennison,,,2014,---,"DENNISON,SPENCER",Adrian,MIAA,,873,1529256,None,4
0,3,Jordan,Denham,,0,2014,---,"DENHAM,JORDAN",Adrian,MIAA,6,873,1640165,None,4
0,3,Kylynn,Willis,1,,2016,---,"WILLIS,KYLYNN",Adrian,MIAA,,873,1882014,None,4
0,3,Jay,Kirby,20,,2017,---,"KIRBY,JAY",Adrian,MIAA,,873,1998562,None,4
0,3,Jackson,Patton,4,,2016,---,"PATTON,JACKSON",Adrian,MIAA,,873,1882015,None,4
0,3,Collin,Warner,32,,2017,---,"WARNER,COLLIN",Adrian,MIAA,,873,1971650,None,4
0,3,Nick,Crocker,33,,2017,---,"CROCKER,NICK",Adrian,MIAA,,873,1970808,None,4
0,3,Nate,Walpole,32,0,2017,---,"WALPOLE,NATE",Adrian,MIAA,6,873,1970807,None,4
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Adrian,MIAA,0,873,-101,None,4
0,3,,09,9,,2015,---,09,Adrian,MIAA,,873,1762345,None,4
0,3,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Albion,MIAA,0,873,-101,None,15
0,3,Nate,Collins,25,2,2015,---,"COLLINS,NATE",Albion,MIAA,6,873,1762253,None,15
0,3,Adam,Davis,53,5,2014,---,"DAVIS,ADAM",Albion,MIAA,6,873,1647521,None,15
0,1,Patrick,Onwenu,15,,2015,---,"ONWENU,PATRICK",Alcorn,SWAC,,916,1748395,F,17
0,1,Tyquaylon,Smith,22,8,2015,---,"SMITH,TYQUAYION",Alcorn,SWAC,6,916,1748397,None,17
0,1,Tavis,Gibson,14,,2014,---,"GIBSON,TAVIS",Alcorn,SWAC,,916,1636563,None,17
0,1,George,Gudadze,25,,2014,---,"GUDADZE,GEORGE",Alcorn,SWAC,,916,1636610,None,17
0,1,Rahamanh,Katumbusi,12,3,2015,---,"KATUMBUSI,RAHAMANH",Alcorn,SWAC,6,916,1748398,None,17
0,1,Opponent Stats,Do Not Modify,-101,0,2018,---,"DO NOT MODIFY,OPPONENT TEAM STAT",Alcorn,SWAC,0,916,-101,None,17
0,1,Reginal,Johnson,24,5,2014,---,"JOHNSON,REGINALD",Alcorn,SWAC,6,916,1634447,None,17
0,1,Malachy,Onwudiegwu,1,,2015,---,"ONWUDIEGWU,MALACHY",Alcorn,SWAC,,916,1748396,G,17
0,1,Tamarcio,Wilson,3,,2014,---,"WILSON,TAMARCIO",Alcorn,SWAC,,916,1634444,G,17
0,1,Juwan,Henderson,11,7,2014,---,"HENDERSON,JUWAN",Alcorn,SWAC,5,916,1636561,None,17
0,1,Octavious,Brown,35,,2015,---,"BROWN,OCTAVIOUS",Alcorn,SWAC,,916,1520553,F,17
0,1,Shawn,Willett,2,,2015,---,"WILLETT,SHAWN",Alcorn,SWAC,,916,1748393,None,17
0,1,Michael,Davis,5,,2014,---,"DAVIS,MICHAEL",Alcorn,SWAC,,916,1637041,None,17
0,1,Omar,Beauperthuy,13,,2014,---,"BEAUPERTHUY,OMAR",Alcorn,SWAC,,916,1634448,None,17
0,1,Kenyan,Pittman,23,,2014,---,"PITTMAN,KENYAN",Alcorn,SWAC,,916,1634446,F,17
0,1,Deandre,Davis,4,8,2015,---,"DAVIS,DEANDRE",Alcorn,SWAC,6,916,1748394,F,17
0,1,Jr.,Barnes,12,,2014,---,"BARNES,JR, COREY",Alcorn,SWAC,,916,1636562,None,17
