,Unnamed: 0,jersey_num,pts,fga,fga3,fgm,fgm3,fta,ftm,ast,blk,stl,dreb,oreb,reb,pf,tf,tov,mins_played,grade_level,division,jersey_no,height_in,season_y,school,conference,height_ft,conference_id,player_id_y,position,team_code_y
1032,1032,3,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,31.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1033,1033,3,0.0,2.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1034,1034,3,0.0,3.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,33.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1035,1035,3,2.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,20.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1036,1036,3,2.0,6.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,26.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1037,1037,3,2.0,5.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,23.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1038,1038,3,2.0,4.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,26.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1039,1039,3,3.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,4.0,1.0,0.0,3.0,20.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1040,1040,3,3.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,3.0,27.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1041,1041,3,3.0,5.0,3.0,1.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,24.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1042,1042,3,3.0,3.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,24.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1043,1043,3,3.0,5.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,28.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1044,1044,3,4.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,28.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1045,1045,3,4.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,17.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1046,1046,3,5.0,5.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,18.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1047,1047,3,5.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,16.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1048,1048,3,5.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1049,1049,3,6.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,20.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1050,1050,3,6.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,28.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1051,1051,3,6.0,3.0,2.0,1.0,1.0,5.0,3.0,6.0,0.0,2.0,4.0,1.0,5.0,3.0,1.0,2.0,24.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1052,1052,3,6.0,4.0,1.0,1.0,0.0,4.0,4.0,6.0,0.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,20.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1053,1053,3,6.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,20.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1054,1054,3,6.0,4.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,17.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1055,1055,3,7.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,32.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1056,1056,3,7.0,5.0,1.0,3.0,1.0,0.0,0.0,6.0,0.0,0.0,4.0,3.0,7.0,1.0,0.0,1.0,18.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1057,1057,3,8.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1058,1058,3,8.0,5.0,1.0,2.0,0.0,4.0,4.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,34.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1059,1059,3,8.0,6.0,2.0,3.0,1.0,2.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,30.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1060,1060,3,8.0,3.0,2.0,3.0,2.0,0.0,0.0,5.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,16.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1061,1061,3,9.0,7.0,2.0,2.0,1.0,4.0,4.0,5.0,0.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,34.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1062,1062,3,10.0,7.0,2.0,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,16.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1063,1063,3,11.0,7.0,2.0,4.0,1.0,2.0,2.0,3.0,0.0,3.0,4.0,0.0,4.0,1.0,0.0,4.0,28.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1064,1064,3,11.0,5.0,4.0,3.0,3.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,21.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1065,1065,3,12.0,5.0,5.0,4.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,22.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1066,1066,3,14.0,6.0,3.0,4.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,22.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1067,1067,3,14.0,8.0,4.0,5.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,26.0,1.0,1.0,3.0,9.0,2014.0,Kentucky,SEC,5.0,911.0,1627031.0,G,334.0
1068,1068,13,2.0,7.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,3.0,7.0,4.0,0.0,0.0,29.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1069,1069,13,3.0,9.0,1.0,1.0,0.0,4.0,1.0,7.0,0.0,1.0,4.0,2.0,6.0,2.0,0.0,2.0,35.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1070,1070,13,3.0,6.0,1.0,1.0,0.0,2.0,1.0,6.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,34.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1071,1071,13,4.0,5.0,0.0,1.0,0.0,5.0,2.0,6.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,1.0,31.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1072,1072,13,5.0,10.0,3.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,8.0,2.0,10.0,3.0,0.0,0.0,36.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1073,1073,13,5.0,6.0,2.0,2.0,0.0,7.0,1.0,0.0,1.0,1.0,5.0,1.0,6.0,4.0,0.0,3.0,30.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1074,1074,13,6.0,9.0,1.0,3.0,0.0,1.0,0.0,7.0,0.0,2.0,6.0,0.0,6.0,3.0,0.0,3.0,27.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1075,1075,13,6.0,8.0,2.0,2.0,0.0,4.0,2.0,3.0,0.0,4.0,3.0,2.0,5.0,3.0,0.0,1.0,35.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1076,1076,13,6.0,8.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,2.0,36.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1077,1077,13,7.0,6.0,0.0,2.0,0.0,8.0,3.0,4.0,0.0,1.0,3.0,0.0,3.0,2.0,0.0,2.0,23.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1078,1078,13,7.0,3.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,4.0,0.0,3.0,29.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1079,1079,13,8.0,12.0,0.0,3.0,0.0,4.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,4.0,0.0,4.0,31.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1080,1080,13,8.0,14.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,6.0,2.0,0.0,2.0,33.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1081,1081,13,8.0,8.0,3.0,4.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,0.0,34.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1082,1082,13,9.0,9.0,3.0,4.0,1.0,2.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,3.0,0.0,4.0,32.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1083,1083,13,10.0,8.0,0.0,5.0,0.0,1.0,0.0,6.0,0.0,2.0,4.0,1.0,5.0,3.0,0.0,2.0,41.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1084,1084,13,10.0,10.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,4.0,8.0,4.0,0.0,1.0,30.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1085,1085,13,10.0,9.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,2.0,6.0,4.0,1.0,1.0,26.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1086,1086,13,10.0,11.0,1.0,4.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,33.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1087,1087,13,10.0,8.0,1.0,4.0,0.0,3.0,2.0,3.0,0.0,1.0,4.0,1.0,5.0,3.0,1.0,5.0,31.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1088,1088,13,11.0,10.0,1.0,4.0,0.0,7.0,3.0,5.0,1.0,3.0,4.0,3.0,7.0,2.0,0.0,1.0,35.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1089,1089,13,11.0,11.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,2.0,11.0,1.0,12.0,1.0,0.0,4.0,29.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1090,1090,13,11.0,12.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,5.0,1.0,6.0,4.0,0.0,2.0,41.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1091,1091,13,12.0,8.0,1.0,4.0,0.0,5.0,4.0,2.0,0.0,1.0,4.0,3.0,7.0,1.0,0.0,3.0,28.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1092,1092,13,12.0,8.0,1.0,5.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,1.0,31.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1093,1093,13,12.0,9.0,1.0,3.0,0.0,12.0,6.0,5.0,1.0,0.0,3.0,1.0,4.0,4.0,1.0,3.0,38.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1094,1094,13,12.0,10.0,1.0,6.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,1.0,36.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1095,1095,13,13.0,7.0,0.0,4.0,0.0,6.0,5.0,3.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,32.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1096,1096,13,13.0,8.0,0.0,5.0,0.0,3.0,3.0,1.0,1.0,1.0,8.0,3.0,11.0,0.0,0.0,4.0,30.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1097,1097,13,14.0,9.0,0.0,7.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,2.0,4.0,4.0,1.0,1.0,36.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1098,1098,13,15.0,9.0,0.0,5.0,0.0,6.0,5.0,6.0,0.0,2.0,4.0,2.0,6.0,2.0,0.0,0.0,33.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1099,1099,13,15.0,11.0,2.0,7.0,0.0,5.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,35.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1100,1100,13,18.0,13.0,2.0,7.0,0.0,7.0,4.0,3.0,1.0,1.0,6.0,1.0,7.0,5.0,0.0,5.0,27.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1101,1101,13,20.0,10.0,2.0,7.0,1.0,8.0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,27.0,1.0,1.0,13.0,3.0,2015.0,Kentucky,SEC,6.0,911.0,1735097.0,G,334.0
1102,1102,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,7.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1103,1103,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1104,1104,23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1105,1105,23,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,15.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1106,1106,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,12.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1107,1107,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1108,1108,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1109,1109,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1110,1110,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,9.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1111,1111,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1112,1112,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1113,1113,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1114,1114,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1115,1115,23,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,15.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1116,1116,23,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1117,1117,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1118,1118,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1119,1119,23,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1120,1120,23,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1121,1121,23,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,15.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1122,1122,23,3.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1123,1123,23,3.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1124,1124,23,3.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,10.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1125,1125,23,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1126,1126,23,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1127,1127,23,4.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,18.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1128,1128,23,4.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1129,1129,23,5.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,15.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1130,1130,23,6.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1131,1131,23,7.0,6.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,18.0,1.0,1.0,23.0,5.0,2015.0,Alabama,SEC,6.0,911.0,1733186.0,G,8.0
1132,1132,11,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,20.0,1.0,1.0,11.0,10.0,2014.0,UNLV,MWC,6.0,5486.0,1627186.0,F,465.0
1133,1133,11,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,21.0,1.0,1.0,11.0,10.0,2014.0,UNLV,MWC,6.0,5486.0,1627186.0,F,465.0
1134,1134,11,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,26.0,1.0,1.0,11.0,10.0,2014.0,UNLV,MWC,6.0,5486.0,1627186.0,F,465.0
1135,1135,11,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,20.0,1.0,1.0,11.0,10.0,2014.0,UNLV,MWC,6.0,5486.0,1627186.0,F,465.0
1136,1136,11,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,3.0,1.0,4.0,3.0,0.0,3.0,29.0,1.0,1.0,11.0,10.0,2014.0,UNLV,MWC,6.0,5486.0,1627186.0,F,465.0
1137,1137,11,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,6.0,1.0,0.0,0.0,30.0,1.0,1.0,11.0,10.0,2014.0,UNLV,MWC,6.0,5486.0,1627186.0,F,465.0
1138,1138,11,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,8.0,1.0,1.0,11.0,10.0,2014.0,UNLV,MWC,6.0,5486.0,1627186.0,F,465.0
1139,1139,11,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,20.0,1.0,1.0,11.0,10.0,2014.0,UNLV,MWC,6.0,5486.0,1627186.0,F,465.0
1140,1140,11,4.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,23.0,1.0,1.0,11.0,10.0,2014.0,UNLV,MWC,6.0,5486.0,1627186.0,F,465.0
